userId,userAge,country,movieId,movieGenres,rating,timestamp
514,27,Azerbaijan,1101,Drama Mystery,4,886189893
49,23,Uruguay,813,Documentary,3,888068686
99,20,Saudi Arabia,473,Animation Children's Musical,4,885679353
930,28,Azerbaijan,1010,Drama,2,879534692
878,50,Azerbaijan,153,Comedy,5,880866177
872,19,Macedonia,685,Action Thriller,4,888479348
712,22,Brazil,501,Animation Children's Musical,3,874957140
312,48,American Samoa,83,Comedy Romance,4,891699538
666,44,Italy,192,Drama,4,880139615
312,48,American Samoa,525,Film-Noir Mystery,5,891698424
711,22,Azerbaijan,91,Children's Comedy Musical,4,879994413
758,27,Macedonia,345,Comedy Drama,5,883806413
708,26,Saint Helena,880,Drama,3,892718919
896,28,Macedonia,288,Horror Thriller,3,887235788
896,28,Macedonia,79,Action Thriller,5,887158384
537,36,Montenegro,315,Drama Thriller,4,886029116
943,22,Argentina,585,Comedy,1,888640250
876,41,Bolivia,318,Drama War,5,879428406
109,29,Bolivia,595,Thriller,3,880572108
672,54,Uruguay,220,Comedy Romance,2,879787729
705,21,Saint Helena,797,Action Sci-Fi,4,883428258
730,31,Argentina,268,Drama Romance,4,880309927
880,13,Italy,376,Comedy,3,880175239
860,70,American Samoa,262,Drama,4,874967063
295,31,Azerbaijan,132,Adventure Children's Drama Musical,5,879517348
647,40,Bolivia,147,Action Thriller,4,876532975
75,24,Uruguay,864,Comedy,4,884049876
643,39,Brazil,1215,Action Sci-Fi,3,891446489
714,26,Azerbaijan,257,Action Adventure Comedy Sci-Fi,3,892776410
213,33,Azerbaijan,70,Comedy Romance,3,878955766
379,44,Saint Helena,317,Drama,5,880525001
773,20,Bhutan,367,Comedy,2,888539576
782,21,Anguilla,361,Crime Thriller,3,891498139
11,39,Uruguay,11,Crime Thriller,2,891904271
764,27,Bolivia,69,Comedy Romance War,5,876244991
784,47,American Samoa,340,Drama,3,891387895
918,40,American Samoa,972,Drama,5,891988054
862,25,Azerbaijan,406,Horror Thriller,4,879303843
630,26,Macedonia,471,Drama War,4,885666955
264,36,Italy,173,Action Adventure Comedy Romance,5,886123358
682,23,Macedonia,586,Action,1,888522700
846,27,Saint Helena,509,Drama,4,883948765
486,39,Italy,825,Action Sci-Fi Thriller,2,879875188
628,13,Argentina,301,Comedy,4,880777046
690,35,Azerbaijan,514,Comedy Romance,1,881177430
878,50,Azerbaijan,1092,Comedy,3,880867444
880,13,Italy,91,Children's Comedy Musical,3,880241256
807,41,American Samoa,596,Animation Children's Musical,4,892530792
804,39,Azerbaijan,476,Comedy,3,879443852
537,36,Montenegro,303,Drama,4,886028706
305,23,Brazil,127,Action Crime Drama,5,886322412
11,39,Uruguay,747,Comedy Romance,3,891906426
645,27,Bolivia,959,Comedy,4,892053541
291,19,Uruguay,562,Action Adventure Western,4,874835242
893,25,Macedonia,121,Action Sci-Fi War,4,874830313
751,24,Tuvalu,94,Children's Comedy,3,889298964
771,26,Brazil,82,Action Adventure Sci-Fi,2,880659686
49,23,Uruguay,121,Action Sci-Fi War,1,888068100
200,40,Bolivia,523,Comedy Drama,4,884129627
878,50,Azerbaijan,690,Drama War,2,880865230
922,29,China,367,Comedy,3,891452743
82,50,China,660,Drama,5,878769848
820,22,American Samoa,347,Comedy Drama,4,887954853
918,40,American Samoa,42,Comedy,3,891987059
936,24,Argentina,1171,Drama,5,886832757
343,43,Italy,478,Comedy Romance,5,876404499
758,27,Macedonia,237,Drama Romance,4,881976377
130,20,Anguilla,444,Horror Sci-Fi,4,880396495
729,19,Tuvalu,346,Crime Drama,1,893286168
682,23,Macedonia,147,Action Thriller,1,888523619
378,35,Montenegro,25,Comedy,4,880044489
740,25,Argentina,1038,Thriller,4,879523187
892,36,China,288,Horror Thriller,4,886610626
760,35,China,748,Action Romance Thriller,4,875665867
804,39,Azerbaijan,40,Comedy,3,879445739
493,22,Anguilla,435,Action Comedy Western,5,884132015
326,41,Tuvalu,56,Crime Drama,2,879875691
92,32,Brazil,1210,Sci-Fi Thriller,1,875907179
890,32,China,448,Horror,2,882915661
870,22,Tuvalu,659,Comedy Mystery Thriller,4,875680020
935,42,China,620,Drama,2,884472627
881,39,Saint Helena,473,Animation Children's Musical,2,876536636
639,42,Saint Helena,865,Drama,1,891239427
682,23,Macedonia,62,Action Adventure Sci-Fi,3,888522541
902,45,Montenegro,79,Action Thriller,5,879465952
711,22,Azerbaijan,969,Animation Children's,5,886030557
731,41,Saint Helena,608,Mystery Romance Thriller,4,886183515
840,39,China,653,Crime Film-Noir Thriller,5,891209389
932,58,American Samoa,1456,Comedy Drama,4,891250891
512,29,Brazil,186,Action Comedy Musical,5,888579520
541,19,China,1030,Comedy,3,885595972
800,25,Montenegro,15,Drama,4,887646631
796,32,Bhutan,573,Horror Sci-Fi Thriller,4,893218521
375,17,China,234,Action Horror,5,886621917
253,26,Macedonia,966,Romance,5,891628181
592,18,Saint Helena,984,Thriller,1,882607690
535,45,Tuvalu,277,Drama,5,879619107
406,52,Macedonia,101,Action Adventure Animation Horror Sci-Fi,3,879793112
679,20,Italy,318,Drama War,5,884486812
918,40,American Samoa,1172,Comedy,3,891987622
804,39,Azerbaijan,483,Drama Romance War,5,879441627
509,23,Anguilla,271,Action Adventure Sci-Fi War,4,883591195
871,31,Bhutan,301,Comedy,4,888192475
13,47,Macedonia,429,Drama Sci-Fi,5,884538727
787,18,Italy,345,Comedy Drama,3,888979007
734,25,Brazil,230,Action Adventure Sci-Fi,2,891022803
653,31,Anguilla,1042,Mystery Thriller,2,880151488
318,65,Uruguay,143,Musical,5,884495944
843,35,Argentina,1157,Horror,3,879444114
913,27,Tuvalu,258,Drama Sci-Fi,4,889331049
934,61,Brazil,624,Animation Children's Musical,4,891193290
548,51,Anguilla,176,Action Sci-Fi Thriller War,4,891044355
655,50,Bolivia,1245,Crime,3,887426087
279,33,Saudi Arabia,544,Crime Drama Romance,1,890451433
805,27,Argentina,213,Drama Romance,3,881696699
178,26,American Samoa,1028,Comedy Romance,3,882824670
567,24,Montenegro,513,Mystery Thriller,4,882426719
608,22,Bhutan,287,Drama,3,880406950
797,44,Italy,294,Comedy,3,879439105
776,30,Saudi Arabia,559,Drama Horror,4,892920351
682,23,Macedonia,65,Comedy Drama,3,888517416
1,24,Brazil,152,Comedy Sci-Fi,5,878542589
806,27,American Samoa,180,Drama War,4,882388082
41,33,Bhutan,135,Drama Mystery Sci-Fi Thriller,4,890687473
221,19,China,38,Sci-Fi Thriller,2,875246506
514,27,Azerbaijan,421,Drama Romance,4,875463269
659,31,American Samoa,505,Mystery Thriller,4,891385769
823,27,Argentina,517,Comedy Drama Romance,5,878437658
892,36,China,300,Action Thriller,4,886607521
836,44,Bhutan,187,Action Crime Drama,5,885754200
650,42,China,602,Musical Romance,4,891371116
812,22,American Samoa,302,Crime Film-Noir Mystery Thriller,3,877625109
567,24,Montenegro,494,Comedy,5,882425932
554,32,Italy,1028,Comedy Romance,3,876551044
758,27,Macedonia,117,Action Adventure Thriller,4,881976203
913,27,Tuvalu,408,Animation Comedy Thriller,5,880758348
435,24,Azerbaijan,603,Mystery Thriller,3,884131118
639,42,Saint Helena,60,Drama,3,891239790
373,24,American Samoa,178,Drama,4,877099352
279,33,Saudi Arabia,7,Drama Sci-Fi,5,891209102
930,28,Azerbaijan,143,Musical,2,879535462
561,23,China,9,Drama,4,885807546
929,44,Macedonia,144,Action Thriller,3,879640394
709,21,Saudi Arabia,762,Drama,3,879848925
21,26,American Samoa,53,Action Thriller,4,874951820
642,18,Macedonia,257,Action Adventure Comedy Sci-Fi,5,886131546
891,51,China,127,Action Crime Drama,4,883431353
883,49,Azerbaijan,70,Comedy Romance,3,891693169
747,19,Bhutan,196,Drama,2,888640046
875,24,Montenegro,134,Drama,5,876465188
606,28,Uruguay,588,Animation Children's Musical,5,880923862
839,38,Brazil,333,Mystery Thriller,4,875751442
3,23,China,346,Crime Drama,5,889237455
719,37,Italy,255,Comedy Romance,2,883981599
382,45,Argentina,756,Comedy,3,875946185
769,39,Azerbaijan,13,Comedy,4,885424214
904,17,Argentina,785,Comedy Romance,5,879735731
870,22,Tuvalu,1044,Comedy Drama,2,879714772
916,27,Azerbaijan,137,Drama,5,880843482
892,36,China,483,Drama Romance War,5,886607642
929,44,Macedonia,589,Western,5,880817708
458,47,Brazil,69,Comedy Romance War,2,886397988
630,26,Macedonia,546,Action Thriller,3,885667056
407,29,Uruguay,101,Action Adventure Animation Horror Sci-Fi,3,876338186
654,27,Bhutan,248,Comedy Crime,2,887863596
559,69,Saint Helena,652,Comedy Drama,4,891035633
833,34,Tuvalu,180,Drama War,5,875123677
923,21,Anguilla,121,Action Sci-Fi War,4,880387908
830,46,Uruguay,228,Action Adventure Sci-Fi,3,891561607
465,32,China,835,Comedy Musical Romance,3,883531026
940,32,Tuvalu,264,Sci-Fi Thriller,1,884801053
916,27,Azerbaijan,98,Drama Thriller,5,880844038
85,51,China,333,Mystery Thriller,1,886282927
449,23,Argentina,70,Comedy Romance,4,880410777
739,35,Saint Helena,749,Comedy Romance,5,886825529
268,24,Brazil,116,Comedy,4,875306760
897,30,Italy,405,Action Adventure Mystery,5,879993042
842,40,China,902,Comedy Crime Mystery Thriller,5,891218459
833,34,Tuvalu,26,Comedy,1,875133661
293,24,Anguilla,162,Drama,3,888907312
374,36,Montenegro,117,Action Adventure Thriller,5,880392846
881,39,Saint Helena,651,Action Drama War,5,876539549
239,39,American Samoa,203,Western,1,889179291
943,22,Argentina,427,Drama,4,888639147
577,36,Saudi Arabia,97,Adventure Drama Western,5,880472153
896,28,Macedonia,300,Action Thriller,2,887157234
770,28,Azerbaijan,323,Action Thriller,5,875971612
829,48,China,475,Drama,4,891990718
868,21,Brazil,65,Comedy Drama,2,877104212
682,23,Macedonia,804,Comedy,3,888521740
625,27,China,732,Comedy Romance,3,891263960
374,36,Montenegro,477,Children's Comedy,1,885107929
894,47,Uruguay,271,Action Adventure Sci-Fi War,2,880993335
908,44,Italy,663,Comedy,3,879723022
932,58,American Samoa,513,Mystery Thriller,5,891250316
659,31,American Samoa,526,Action Adventure Drama,5,891332224
907,25,Saint Helena,742,Drama Thriller,5,880158939
917,22,Azerbaijan,289,Drama Musical,4,882910457
938,38,Bolivia,100,Crime Drama Thriller,5,891356350
642,18,Macedonia,400,Children's Comedy,4,886569278
407,29,Uruguay,73,Action Comedy Western,4,892060474
803,70,Tuvalu,322,Mystery Thriller,2,880055043
389,44,Bolivia,347,Comedy Drama,4,887868071
478,29,Bolivia,32,Documentary,3,889395678
806,27,American Samoa,318,Drama War,5,882387484
621,17,Saint Helena,148,Action Adventure,4,880739654
894,47,Uruguay,595,Thriller,3,880993632
715,21,Saint Helena,101,Action Adventure Animation Horror Sci-Fi,3,875964131
733,44,Macedonia,9,Drama,3,879535406
923,21,Anguilla,1,Animation Children's Comedy,3,880387306
847,29,Montenegro,602,Musical Romance,3,878940732
329,48,Montenegro,127,Action Crime Drama,4,891655741
167,37,American Samoa,1125,Thriller,5,892738419
188,42,Bhutan,187,Action Crime Drama,3,875072211
936,24,Argentina,1323,Drama,4,886833281
727,25,American Samoa,447,Horror,3,883713194
749,33,Bolivia,178,Drama,4,878847540
864,27,Saudi Arabia,108,Comedy,3,888891627
588,18,Uruguay,382,Comedy Drama,3,890024730
913,27,Tuvalu,172,Action Adventure Drama Romance Sci-Fi War,5,881726004
895,31,Saint Helena,222,Action Adventure Sci-Fi,3,879437965
782,21,Anguilla,254,Action Adventure Crime,2,891499660
324,21,Montenegro,321,Comedy,3,880575002
648,43,Bhutan,249,Comedy,3,882211348
551,25,Saudi Arabia,302,Crime Film-Noir Mystery Thriller,3,892775389
911,37,China,473,Animation Children's Musical,3,892840996
537,36,Montenegro,345,Comedy Drama,4,886028446
310,37,Azerbaijan,1142,Documentary,5,879436467
897,30,Italy,185,Horror Romance Thriller,5,879991137
834,26,Tuvalu,298,Action Sci-Fi Thriller,4,890862648
654,27,Bhutan,455,Action,3,887863826
85,51,China,181,Action Adventure Romance Sci-Fi War,4,882813312
849,15,China,38,Sci-Fi Thriller,5,879695420
531,30,China,313,Action Drama Romance,5,887049364
670,30,Anguilla,515,Action Drama War,2,877974699
442,22,Montenegro,405,Action Adventure Mystery,3,883390497
939,26,American Samoa,252,Action Adventure Sci-Fi Thriller,3,880261185
474,51,Tuvalu,411,Comedy Fantasy Romance Sci-Fi,2,887915684
650,42,China,635,Horror,3,891370155
646,17,Saudi Arabia,354,Comedy Romance,3,888528902
610,22,China,485,Musical Romance,5,888703815
269,31,Italy,1267,Drama,1,891448643
181,26,Argentina,280,Drama Romance,4,878963381
854,29,Saint Helena,476,Comedy,3,882813219
887,14,Montenegro,578,Action Sci-Fi,4,881381610
601,19,Azerbaijan,660,Drama,3,876349937
807,41,American Samoa,139,Children's Comedy,2,893082430
924,29,Saudi Arabia,1149,Drama,3,888351470
919,25,Argentina,277,Drama,5,875288805
864,27,Saudi Arabia,230,Action Adventure Sci-Fi,2,888889129
823,27,Argentina,686,Action Drama,4,878439257
707,56,China,479,Mystery Thriller,3,886286092
294,34,Montenegro,333,Mystery Thriller,4,877818861
749,33,Bolivia,405,Action Adventure Mystery,2,878848673
286,27,Azerbaijan,537,Drama,4,889651402
400,33,Saint Helena,313,Action Drama Romance,5,885676316
672,54,Uruguay,1190,Comedy Romance,2,879789437
795,30,American Samoa,436,Horror,3,883767338
759,20,Saudi Arabia,323,Action Thriller,4,875227724
385,36,Azerbaijan,448,Horror,3,879448263
716,36,Anguilla,195,Action Sci-Fi Thriller,1,879795425
504,40,Bolivia,248,Comedy Crime,4,887831622
566,20,Anguilla,521,Drama War,4,881649802
943,22,Argentina,401,Comedy,1,888639867
751,24,Tuvalu,658,Drama,3,889133106
843,35,Argentina,228,Action Adventure Sci-Fi,4,879443763
749,33,Bolivia,356,Drama Mystery Thriller,4,878847804
125,30,Saint Helena,222,Action Adventure Sci-Fi,5,892836465
655,50,Bolivia,1262,Romance,3,891585279
932,58,American Samoa,526,Action Adventure Drama,5,891250746
934,61,Brazil,602,Musical Romance,3,891195063
533,43,Italy,147,Action Thriller,1,884698117
44,26,Uruguay,183,Action Horror Sci-Fi Thriller,4,883613372
917,22,Azerbaijan,255,Comedy Romance,3,882911158
719,37,Italy,137,Drama,1,884899841
409,48,China,178,Drama,5,881107817
870,22,Tuvalu,170,Comedy Drama Romance,5,875050637
789,29,Tuvalu,762,Drama,3,880332232
747,19,Bhutan,488,Film-Noir,5,888640524
829,48,China,845,Comedy,3,891990650
712,22,Brazil,204,Comedy Sci-Fi,4,874956810
610,22,China,317,Drama,3,888703553
280,30,American Samoa,585,Comedy,3,891702441
919,25,Argentina,181,Action Adventure Romance Sci-Fi War,4,875289250
303,19,Anguilla,634,Documentary,3,879467035
863,17,Macedonia,355,Adventure Sci-Fi Thriller,4,889289419
664,30,Anguilla,230,Action Adventure Sci-Fi,3,876526659
798,40,Montenegro,402,Comedy Romance Thriller,3,875916297
407,29,Uruguay,288,Horror Thriller,4,890687293
653,31,Anguilla,182,Crime Drama,3,878854051
709,21,Saudi Arabia,738,Comedy Romance,1,879849330
201,27,Argentina,1137,Drama Romance,4,884111830
650,42,China,89,Film-Noir Sci-Fi,4,891381585
305,23,Brazil,173,Action Adventure Comedy Romance,3,886322670
746,25,Uruguay,135,Drama Mystery Sci-Fi Thriller,1,885075655
393,19,Montenegro,774,Horror,4,889731673
627,24,Bhutan,518,Drama,4,879530146
858,63,China,127,Action Crime Drama,5,880932912
751,24,Tuvalu,479,Mystery Thriller,2,889132776
805,27,Argentina,477,Children's Comedy,4,881705810
886,20,American Samoa,1467,Drama,5,876033987
584,25,American Samoa,50,Action Adventure Romance Sci-Fi War,4,885777950
429,27,Saint Helena,472,Action Adventure Fantasy,3,882387434
680,33,Argentina,257,Action Adventure Comedy Sci-Fi,4,877075273
406,52,Macedonia,601,Adventure War,3,882480749
593,31,Bhutan,40,Comedy,1,875671757
922,29,China,431,Action Adventure,4,891447723
840,39,China,176,Action Sci-Fi Thriller War,3,891204755
883,49,Azerbaijan,207,Action Drama Romance,3,891693012
715,21,Saint Helena,100,Crime Drama Thriller,2,875961816
699,44,Anguilla,591,Drama Thriller,2,880696196
442,22,Montenegro,450,Action Adventure Sci-Fi,3,883391377
860,70,American Samoa,327,Crime Drama Mystery,3,880829225
521,19,Saudi Arabia,181,Action Adventure Romance Sci-Fi War,4,884475845
828,28,Uruguay,345,Comedy Drama,1,891035438
774,30,Bolivia,82,Action Adventure Sci-Fi,2,888557277
421,38,Brazil,79,Action Thriller,4,892241459
123,48,Macedonia,321,Comedy,4,879809220
916,27,Azerbaijan,640,Drama,4,880845157
314,20,Saudi Arabia,932,Children's Comedy,4,877887316
748,28,Argentina,227,Action Adventure Sci-Fi,3,879455150
727,25,American Samoa,198,Thriller,4,883710687
918,40,American Samoa,656,Crime Film-Noir Thriller,4,891986609
642,18,Macedonia,686,Action Drama,5,886131546
846,27,Saint Helena,560,Adventure Children's Comedy Fantasy Romance Sci-Fi,1,883950889
648,43,Bhutan,176,Action Sci-Fi Thriller War,4,884367538
749,33,Bolivia,155,Musical Romance,2,878849829
578,31,Brazil,1016,Action Adventure Thriller,4,888957666
749,33,Bolivia,203,Western,4,878848639
919,25,Argentina,1119,Drama Romance,3,875373824
890,32,China,205,Drama War,5,882405473
864,27,Saudi Arabia,204,Comedy Sci-Fi,5,888888937
577,36,Saudi Arabia,68,Action Romance Thriller,4,880475021
868,21,Brazil,655,Adventure Comedy Drama,4,877107996
936,24,Argentina,289,Drama Musical,5,886831769
526,30,Italy,123,Comedy Horror,3,885682614
907,25,Saint Helena,107,Drama,5,880158939
918,40,American Samoa,507,Drama,5,891987363
934,61,Brazil,303,Drama,4,891188441
347,18,Tuvalu,363,Action,1,881653244
262,19,Italy,234,Action Horror,3,879794359
843,35,Argentina,427,Drama,2,879446281
921,20,Saudi Arabia,797,Action Sci-Fi,3,879381287
881,39,Saint Helena,498,Action Adventure Romance War,4,876537577
327,22,American Samoa,529,Drama,3,887822770
871,31,Bhutan,1176,Drama War,3,888192858
884,44,American Samoa,212,Drama,4,876859238
631,18,Brazil,886,Romance Thriller,4,888465216
532,20,Argentina,1011,Crime,5,893119491
834,26,Tuvalu,245,Action Drama Thriller War,4,890860416
77,30,Saint Helena,228,Action Adventure Sci-Fi,3,884753105
747,19,Bhutan,715,Comedy Drama,5,888733274
648,43,Bhutan,904,Comedy Drama,2,884794555
308,60,Azerbaijan,429,Drama Sci-Fi,4,887737890
889,24,Azerbaijan,208,Comedy Horror,4,880181275
901,38,Italy,142,Adventure Children's Musical,4,877131739
892,36,China,477,Children's Comedy,4,886609551
234,60,Macedonia,2,Action Adventure Thriller,2,892335142
772,50,Bhutan,271,Action Adventure Sci-Fi War,4,889028773
790,27,Brazil,176,Action Sci-Fi Thriller War,3,885155489
851,18,Italy,261,Children's Comedy,3,877831111
804,39,Azerbaijan,235,Action Comedy Sci-Fi War,5,879443736
588,18,Uruguay,356,Drama Mystery Thriller,4,890025751
618,15,Saudi Arabia,588,Animation Children's Musical,4,891307224
666,44,Italy,642,Crime Drama Film-Noir,5,880139586
721,24,Brazil,228,Action Adventure Sci-Fi,5,877138585
903,28,Bolivia,509,Drama,4,891033380
389,44,Bolivia,487,Comedy Romance,5,879991115
454,57,China,527,Drama,4,881960201
592,18,Saint Helena,603,Mystery Thriller,5,882955543
844,22,Argentina,125,Drama Romance,3,877382269
806,27,American Samoa,702,Comedy Romance,3,882388795
398,40,Saudi Arabia,708,Drama,3,875747159
561,23,China,566,Action Adventure Thriller,3,885809873
426,55,Azerbaijan,496,Drama,3,879442841
758,27,Macedonia,307,Crime Horror Mystery Thriller,3,880672345
13,47,Macedonia,188,Action Drama War,4,882140130
642,18,Macedonia,181,Action Adventure Romance Sci-Fi War,5,885603699
457,33,Azerbaijan,569,Drama Horror,3,882549356
749,33,Bolivia,181,Action Adventure Romance Sci-Fi War,5,878846998
882,35,China,291,Mystery Thriller,4,879862936
788,51,Italy,153,Comedy,3,880868277
88,49,Macedonia,326,Action Drama War,5,891038103
174,30,Saudi Arabia,1017,Drama,2,886434187
758,27,Macedonia,393,Comedy,4,881979012
862,25,Azerbaijan,432,Animation Children's Musical,5,879304902
930,28,Azerbaijan,709,Comedy Romance,4,879535663
87,47,American Samoa,180,Drama War,4,879875649
787,18,Italy,906,Drama Romance,1,888979721
796,32,Bhutan,662,Drama Romance,5,893047207
937,48,Macedonia,237,Drama Romance,4,876769530
639,42,Saint Helena,61,Drama,3,891239790
774,30,Bolivia,218,Thriller,1,888557739
881,39,Saint Helena,243,Children's Comedy,2,876535663
609,13,American Samoa,15,Drama,5,886895150
619,17,Saudi Arabia,182,Crime Drama,4,885954019
460,44,Macedonia,870,Romance,2,882912469
794,32,Macedonia,187,Action Crime Drama,5,891035117
927,23,Uruguay,1178,Comedy,2,879192052
897,30,Italy,763,Comedy,3,879993404
318,65,Uruguay,944,Comedy Drama War,2,884497208
521,19,Saudi Arabia,204,Comedy Sci-Fi,4,884477853
214,26,Macedonia,55,Crime Drama Romance Thriller,4,892668197
932,58,American Samoa,448,Horror,2,891251588
864,27,Saudi Arabia,183,Action Horror Sci-Fi Thriller,4,888888115
933,28,Brazil,177,Action Western,4,874854994
796,32,Bhutan,62,Action Adventure Sci-Fi,4,893048562
514,27,Azerbaijan,433,Comedy,5,875462795
442,22,Montenegro,2,Action Adventure Thriller,3,883390544
751,24,Tuvalu,315,Drama Thriller,3,887134587
559,69,Saint Helena,167,Comedy,3,891035840
889,24,Azerbaijan,210,Action Adventure,4,880178342
851,18,Italy,1120,Comedy,2,890343707
934,61,Brazil,705,Musical Romance,4,891191778
870,22,Tuvalu,12,Crime Thriller,4,875050748
697,25,Bhutan,986,Thriller,1,882622680
399,25,Saudi Arabia,47,Comedy Drama,3,882511093
886,20,American Samoa,204,Comedy Sci-Fi,3,876031932
536,38,Argentina,386,Comedy,4,882361162
934,61,Brazil,144,Action Thriller,4,891192087
738,35,Macedonia,240,Animation Comedy,3,875350385
901,38,Italy,756,Comedy,4,877126935
886,20,American Samoa,209,Comedy Drama Musical,4,876031850
936,24,Argentina,7,Drama Sci-Fi,4,886832221
932,58,American Samoa,462,Drama Romance,4,891249038
566,20,Anguilla,265,Action Thriller,4,881650849
83,40,Saint Helena,704,Drama Romance,3,880327216
856,43,Anguilla,272,Drama,5,891489217
846,27,Saint Helena,197,Drama Romance,4,883948417
243,33,Anguilla,246,Drama Romance,4,879987085
933,28,Brazil,175,Sci-Fi,4,874854444
313,41,Brazil,603,Mystery Thriller,5,891013681
593,31,Bhutan,274,Comedy Romance,3,875659849
374,36,Montenegro,504,Crime Drama,4,880395973
874,36,Montenegro,285,Drama,4,888632411
59,49,China,243,Children's Comedy,1,888206764
933,28,Brazil,9,Drama,3,874854402
943,22,Argentina,576,Action Adventure Crime,4,888640106
239,39,American Samoa,14,Drama Romance,5,889179478
183,33,Macedonia,1215,Action Sci-Fi,1,891467546
773,20,Bhutan,68,Action Romance Thriller,2,888540091
232,45,Montenegro,286,Drama Romance War,3,880062259
157,57,Argentina,258,Drama Sci-Fi,3,886890296
880,13,Italy,1222,Action,4,880168411
919,25,Argentina,406,Horror Thriller,3,875289417
810,55,Macedonia,878,Children's Comedy Mystery,4,879895500
682,23,Macedonia,33,Action Romance Thriller,4,888520864
246,19,Azerbaijan,159,Mystery Thriller,3,884923003
799,49,Montenegro,1545,Drama Romance,4,879254026
931,60,Tuvalu,111,Comedy Romance,3,891036648
862,25,Azerbaijan,265,Action Thriller,5,879304980
82,50,China,484,Film-Noir Mystery,4,878769597
846,27,Saint Helena,738,Comedy Romance,4,883950364
909,50,American Samoa,707,Drama,5,891920327
796,32,Bhutan,145,Action Sci-Fi Thriller,2,893218485
225,51,Brazil,479,Mystery Thriller,4,879539614
821,37,Saint Helena,993,Adventure Animation Children's Comedy Musical,4,874792570
912,51,American Samoa,419,Children's Comedy Musical,4,875966756
209,33,Italy,129,Crime Drama Romance Thriller,2,883417667
936,24,Argentina,1375,Drama,5,886832596
315,31,Brazil,318,Drama War,5,879799422
276,21,Bhutan,182,Crime Drama,5,874787549
854,29,Saint Helena,1283,Comedy,2,882813047
799,49,Montenegro,306,Drama Romance,4,879253795
835,44,Macedonia,1278,Drama Musical,5,891032653
311,32,Anguilla,550,Action Thriller,3,884364812
868,21,Brazil,2,Action Adventure Thriller,2,877112290
894,47,Uruguay,534,Drama,4,879896704
642,18,Macedonia,748,Action Romance Thriller,5,885601998
435,24,Azerbaijan,84,Horror Sci-Fi,2,884133757
926,49,Azerbaijan,245,Action Drama Thriller War,3,888636270
441,50,China,300,Action Thriller,3,891035056
199,30,Macedonia,1354,Drama,1,883782952
151,38,Brazil,380,Action Adventure Sci-Fi,5,879543146
921,20,Saudi Arabia,276,Drama Romance,1,879381004
542,21,Saudi Arabia,194,Comedy Crime,4,886532534
885,30,Montenegro,549,Drama Romance War,3,885714409
709,21,Saudi Arabia,17,Action Comedy Crime Horror Thriller,4,879848120
903,28,Bolivia,928,Drama Horror,2,891031749
610,22,China,176,Action Sci-Fi Thriller War,4,888703157
882,35,China,133,Drama Romance War,5,879867263
548,51,Anguilla,924,Adventure Drama,3,891415786
892,36,China,497,Comedy,4,886608347
803,70,Tuvalu,305,Drama,5,880055604
813,14,American Samoa,243,Children's Comedy,3,883752660
759,20,Saudi Arabia,237,Drama Romance,3,881476891
79,39,Brazil,236,Comedy Drama,5,891271719
773,20,Bhutan,24,Action Adventure Crime,3,888538677
758,27,Macedonia,320,Documentary,5,881976061
894,47,Uruguay,287,Drama,4,880993766
345,28,Saudi Arabia,181,Action Adventure Romance Sci-Fi War,4,884992479
8,36,Brazil,260,Action Mystery Sci-Fi Thriller,3,879361665
795,30,American Samoa,47,Comedy Drama,3,881265108
164,47,Uruguay,328,Action Mystery Romance Thriller,5,889401362
436,30,Montenegro,856,Comedy Drama,4,887769952
870,22,Tuvalu,367,Comedy,4,875679768
604,39,Italy,288,Horror Thriller,3,883668261
701,51,China,286,Drama Romance War,4,891446488
537,36,Montenegro,609,Comedy,3,886031606
13,47,Macedonia,400,Children's Comedy,4,885744650
159,23,Brazil,932,Children's Comedy,3,880557464
747,19,Bhutan,194,Comedy Crime,3,888639222
667,35,Anguilla,275,Drama Romance,4,891035084
734,25,Brazil,498,Action Adventure Romance War,4,891022938
871,31,Bhutan,402,Comedy Romance Thriller,3,888193541
425,19,Tuvalu,827,Action Adventure Thriller,1,878739095
416,20,Brazil,95,Animation Children's Comedy Musical,3,878879688
537,36,Montenegro,228,Action Adventure Sci-Fi,3,886031474
910,28,Bolivia,121,Action Sci-Fi War,1,880821492
805,27,Argentina,317,Drama,4,881698745
910,28,Bolivia,742,Drama Thriller,4,880822031
488,48,Argentina,492,Drama,2,891375784
747,19,Bhutan,900,Drama,5,888638183
779,31,Bhutan,447,Horror,4,875999211
887,14,Montenegro,71,Animation Children's Musical,5,881380996
927,23,Uruguay,571,Comedy Thriller,3,879196853
901,38,Italy,69,Comedy Romance War,5,877132346
332,20,China,619,Drama Thriller,3,887938524
870,22,Tuvalu,939,Drama Thriller,3,879714066
796,32,Bhutan,234,Action Horror,2,892690173
860,70,American Samoa,781,Comedy Romance,2,887754411
943,22,Argentina,717,Drama Thriller,4,875502116
892,36,China,797,Action Sci-Fi,4,886610372
758,27,Macedonia,315,Drama Thriller,5,883793836
881,39,Saint Helena,1217,Thriller,5,876538506
876,41,Bolivia,523,Comedy Drama,5,879428378
916,27,Azerbaijan,66,Comedy Romance,3,880845264
927,23,Uruguay,1284,Drama Mystery,4,879181133
745,42,Tuvalu,603,Mystery Thriller,4,880123243
940,32,Tuvalu,7,Drama Sci-Fi,4,885921597
892,36,China,175,Sci-Fi,4,886608559
